IdCliente,DNI,ApellidoPaterno,ApellidoMaterno,Nombres,Genero,Direccion,Distrito,Correo,Telefono1,Telefono2
5075702,06368365,JARA FLORES,,GINO JORDAN,,CL LOS PINOS 139 URB VISTA ALEGRE,VICTOR LARCO HERRERA,GINOJARAFLORES@GMAIL.COM,999185607,906882327
7960922,08104497,ARAUCO SOLIS,,SERGIO EMILIO,,JR CIRCUITO LOS HEROES 177 URB PIO PATA,EL TAMBO,SARAUCO94@GMAIL.COM,984797082,997537777
4942969,08606018,QUENAYA,MAMANI,CESAR JOSE,,CALLE LOS ALCONES COP HUANCAYO 110 - 112,EL AGUSTINO,CESARQUENAYA@PROSOCOM.COM,932075425,924242934
5249383,09492806,BURGA BARTRA,,JUAN JOSE,,AV REPUBLICA 239  403 G URBEL DERDY,SANTIAGO DE SURCO,JUANBURGAB@GMAIL.COM,977805746,976056677
6851206,09552981,FARRO—AY CARRION,,GABRIELA ROXANA,,N   P 17SECTOR SEC 2 GPO 1,VILLA EL SALVADOR,FABRI_30_25@HOTMAIL.COM,956024213,940807342
19606734,09929309,SOTO DIAZ,,GERARDO MANUEL,,AV JOSE PARDO 764  DPTO DPTO DPTO 22,MIRAFLORES,GSOTOD766@YAHOO.ES,939679097,968808993
5895695,10696229,VICH BOTTO,,VANIA MARIA,,CL VICTORIO MOSTO 371  DPTO 302  URBCHAMA,SANTIAGO DE SURCO,VANIAVBOTTO@GMAIL.COM,905696505,904842818
21947258,13493922,DIAZ RAMIREZ,,LUIS ALBERTO,,N   L13 BURBSANTA MARIA,SAN SEBASTIAN,SNGABRIEL7@HOTMAIL.COM,964902024,983151767
21777490,14198096,DUNIAN PALOMARES,,LUIS ALBERTO,,JR AREQUIPA 3847  DPTO DPTO A,SAN MARTIN DE PORRES,LUDUPA20@HOTMAIL.COM,913232299,906843421
4828445,14523353,FERNANDEZ REYES LUIS,,RAMON,,AV ROSARIO 484 TORRE 1 DPTO1102,SAN ISIDRO,RFREYES@CICCP.ES,965599591,925363876
4643030,15527701,MIO BARRETO,,RAMON,,AV LOS JAZMINES 190    URBLAS VIOLETAS,INDEPENDENCIA,RAMONMIO31@HOTMAIL.COM,963962573,997327888
5141943,15594335,MU—OZ CLAUDET,,DAVID IVAN,,CL CHICLAYO 630 EDIFICIO EDIFICIO C,MIRAFLORES,VCLAUDET@GMAIL.COM,933950233,929247939
22021358,15713636,ORTIZ REA—O,,HUGO ALBERTO,,JR CESAR VALLEJO 136  DPTO 201  URBPROLONGACION BENAVIDES,SANTIAGO DE SURCO,HAOR22@HOTMAIL.COM,922983128,917274664
6298491,16008961,ANDRADE ARIAS,,JUAN ALFREDO,,OT HUACHO N EDIFICIO EDIFICIO BLK Z6 DPTO DPTO 102 PISO 1  UR,CALLAO,NAKL56@HOTMAIL.COM,945257564,953022452
8972310,17569826,CAMPOS ROBLES,,JESUS,,JR ROMAN CAVERO 245    6TA ZONA,EL AGUSTINO,JCR_582011@HOTMAIL.COM,936198687,952817969
4811472,17594189,TOLENTINO LIBERATO,,ABELARDO,,AV HORACIO ZEVALLOS N   A 10AHLOS PINOS,ATE,ABELARDOLEONEL123@GMAIL.COM,951883855,913718907
10587070,17768471,OBESO VILLAZON,,EVERT RICARDO,,JR MANCO INCA 7165    URBEL TREBOL 2DA ETAPA,LOS OLIVOS,EVERT_210484@HOTMAIL.COM,990909937,904035767
19275933,18454232,BARRIOS FORONDA,,SONIA SOLEDAD,,AV ALFREDO MENDIOLA 6821 EDIFICIO EDIFICIO BLOCK  H DPTO DPTO,LOS OLIVOS,SOLEDADFORONDA19@GMAIL.COM,945536055,976108321
10069586,18896324,SANTISTEBAN MEJIA,,VANESSA ELIZ,,AV UNIVERSITARIA 7108    URBEL RETABLO,COMAS,VANESSA_ELIZETH@HOTMAIL.COM,965311023,974998285
6443570,20271757,ASMAD CARDENAS,,SOFIA AMADA,,AV VIRU 1881,VIRU,ACUARIO2555@GMAIL.COM,957563320,965458046
19202375,21139232,OROZCO HUANILO,,CLARA YSABEL,,PJ MORALES DUAREZ 1550    URBMIRONES ALTO,LIMA,YSABELOROZCOHUANILO@GMAIL.COM,902029824,970221062
17864494,22549141,URBINA OTERO,,MASSIEL IRLANDA,,AV LOS INSURGENTES 836,SAN MIGUEL,MASSIRL@YAHOO.COM,939099465,990908441
5210821,23133681,CAMPOS CABEZAS,,CRISTINA,,N   F 5URBJORGE CHAVEZ ETAPA 2,CALLAO,ELIO_O@HOTMAIL.COM,955261981,929745388
5171823,26719644,ORDO—EZ BALBIN,,GIOVANA,,AV LAS GAVIOTAS 968    URBMATELLINI,CHORRILLOS,GIOVANA_81@HOTMAIL.COM,946419290,991217775
8380428,27611961,PIZARRO ORREGO,,KARINA INES,,CL FRAY RAMON ROJAS 242,RIMAC,KARINES2006@YAHOO.COM,908386016,908085241
21420913,28431524,LI HERMOSA,,ORLANDO,,CL LAS MUSAS 199 TORRE CESAR VALLEJO 1801  URBTORRES DE SAN B,SAN BORJA,SASET18@HOTMAIL.COM,947691972,960301165
4652705,29073796,GARCIA PINEDA,,FILEMON ERNESTO,,CL BUDAPEST 228    URBSAN SALVADOR,TRUJILLO,FGARCIA@GRANHOTEL.PE,973597229,933273029
5062929,29743601,TAFUR TRUJILLO,,OSCAR,,AV PACHACUTEC 2691,VILLA MARIA DEL TRIUNFO,OSKARMEDIC@HOTMAIL.COM,970624325,934020067
5247575,30383618,CERECEDA BUENO,,CELIA INES,,CL AMAUTA 147    URBTAHUANTISUYO PRIMERA ZONA,INDEPENDENCIA,BETQUCE@GMAIL.COM,913620560,919203114
14894790,32221135,SALGADO QUISPE,,HUGO,,N   T 12URBMATEO PUMACAHUA,SANTIAGO DE SURCO,HSQ134@GMAIL.COM,945196762,991582430
13564779,32441917,NORIEGA DE GUERRERO,,ANA JESUS,,CL AMAZONAS 1449    URBEL OBRERO SAN ANTONIO,CHICLAYO,ANITA.AMOR11@HOTMAIL.COM,926807228,946053965
4914903,32573210,VELA HERNANDEZ,,HENRY STEIN,,AV JORGE CHAVEZ 654,SANTIAGO DE SURCO,HENRYVELA0972@HOTMAIL.COM,971259095,910199438
22110484,32626682,BALCAZAR VELA,,ANA MARIA,,N   ø 40ASOROSARIO DEL NORTE,SAN MARTIN DE PORRES,ABALCAZARVELA@YAHOO.COM,905084549,925889386
4842840,36033589,CARRION SAAVEDRA,,JORGE LUIS,,JIRON BATALLA DE SAN JUAN 410  DPTO 202  URBSANTA PEREZA,SANTIAGO DE SURCO,JORGE.CARRION.SAAVEDRA@OUTLOOK.COM,923338918,937064643
21284987,36889599,VILLANUEVA HUAMAN,,DENIS ROBERTO,,CL LOS EUCALIPTOS S/N   C 25AURBLAS FRESAS ETP 1,CALLAO,DENIS.VILLANUEVA@HOTMAIL.COM,952098334,933976433
5094393,39845100,QUISPE SILVA,,RENEE HERNAN,,JR PEDRO MURILLO 1072 EDIFICIO B DPTO 502 B  RESLAS PALMERAS,PUEBLO LIBRE,RENEEHQS@HOTMAIL.COM,912546434,902288034
11142896,42330722,PALACIOS MARTINEZ,,VICTOR ANDRE,,AV LAS VIOLETAS 468  INT.B,INDEPENDENCIA,ANDREPALACIOSM@GMAIL.COM,996557063,946305467
5525360,42569687,MORENO ASPAJO,,PABLO,,CL LOS PAUJILES S/N   D 17AHELINE KARP,SAN JUAN BAUTISTA,ESPERANZA_TUGUIA@HOTMAIL.COM,971940942,998110145
22252536,42794451,PEREYRA LLEMPEN,,MAGALY,,AV INDEPENDENCIA 417   U 2AASOLOS LIBERTADORES,SAN MARTIN DE PORRES,LUISMOLL7@HOTMAIL.COM,947303793,973708369
7250325,44822711,BURGA RIOS,,ELIZABETH,,CL ANDRES AVELINO CACERES 22,POMALCA,SILVANA_1309@OUTLOOK.COM,976770036,905808248
5953856,45059027,MERCADO SANCHEZ,,JORGE LUIS,,CL 28 DE JULIO 201 URB FRANCISCO BOLOGNESI,JOSE LEONARDO ORTIZ,JMARKET06@HOTMAIL.COM,976710582,950432522
4653561,48121491,VALER TTITO,,MARILY,,AV ANDRES AVELINO CACERES 743  D-301  RESEL PRADO,SAN SEBASTIAN,MARILYVALER@GMAIL.COM,901048010,979258326
17318315,48121530,PALOMINO MALPARTIDA,,EDELMIRA,,PJ ENRIQUE L. VEGA S/N   B 4,AMARILIS,EDISITA1807@GMAIL.COM,945202398,914824680
15322166,50605480,RAMIREZ YATACO,,JOBNNIER FRANK,,JR 17 DE SETIEMBRE S/N   B 3ASOALAN SISLEY,YARINACOCHA,JOBRAMF@GMAIL.COM,994138319,903840571
22772618,50831293,CORNEJO HUISA,,ROSA JULIA,,CL ANGAMOS SN   I4 5ASOSAN ANTONIO,SAN SEBASTIAN,ROSS_JULY@HOTMAIL.COM,986030937,941710585
16299254,50908385,JOO NADAL,,BRENDA KATHERINE,,CL REBAGLIATEGUI SN   J 8URBMARIA AUXILIADORA,SAN JUAN DE MIRAFLORES,BRENDAKJN@HOTMAIL.COM,967081034,980320927
5985171,51423857,CAYOTOPA CESPEDES,,WILDER GINO,,CL SAN FRANCISCO 626    PJURRUNAGA,JOSE LEONARDO ORTIZ,CCGINO@HOTMAIL.COM,922570503,966035696
21466301,52235647,AGUINAGA ZAPATA,,LILIANA ELIZABETH,,JR LAURICOCHA 269  DPTO 203,SANTIAGO DE SURCO,LILIAGUIZA@GMAIL.COM,922656967,999930755
15489619,55151011,CORTEZ CASSA—O,,FERNANDO,,JR 23 DE DICIEMBRE 354,INDEPENDENCIA,FERNANDOCORTEZCASSANO@HOTMAIL.COM,907796472,988844697
5142129,55521411,VALDIVIA RONCALLA,,DELIA TARCILA,,JR FRAY LUIS DE LEON 834,SAN BORJA,BORISMEDINA1@YAHOO.ES,969834322,971232388
5426845,55911457,BARDALES RIOS,,ROCIO PATRICIA,,CL CHAN CHAN S/N   B'1 8URBPORTADA DEL SOL,LA MOLINA,PATRICIA.BARDALESRIOS@HOTMAIL.COM,940026599,990337096
7194027,58352114,DONAYRE VILCA—AUPA,,JESSICA EMPERATRIZ,,JR HUANUCO 1072  DPTO DPTO DPTO 202  URBBARRIOS ALTOS,LIMA,JEEM2010@HOTMAIL.COM,960234048,932382691
4698588,59380171,BERNABE FLORES,,LALY PRINCE,,AV SANCHEZ CARRION 1166,CALLERIA,LPBERNABE@GMAIL.COM,959291368,902025452
13647667,69730170,SOTO FERNANDEZ,,ELISENY,,CL ANTISUYO 821,LA VICTORIA,ESOTO@INPE.GOB.PE,919162418,979790518
20203186,70141609,PALOMINO CERNA,,MANUEL YNOCENTE,,AV PROL PARINACOCHAS 859  DPTO DPTO INT 8 PISO 2,LA VICTORIA,PPALOMINO@HOTMAIL.COM,997774649,974027864
15025735,70230113,CARIAPAZA NAYHUA,,OSCAR MARTIN,,JR ECHENIQUE 1091,BRE—A,OCARIAPAZA@GMAIL.COM,919703739,960065494
6269724,71245165,ROJAS LOAYZA,,CARLOS BRUNO,,CL DOMINGO ORUE 565  DPTO DPTO E-302,SURQUILLO,CBRUNO9@HOTMAIL.COM,930187744,974784041
17638638,72148627,MORENO BARZOLA,,MATILDE ESPERANZA,,JR INDEPENDENCIA 504-F XX,SAN MIGUEL,JHERNANDEZ99@LIVE.COM,924787872,932900061
4675964,73037578,ALCANTARA PALOMARES,,YANNET MARIBELL,,AV CALCA 220,ATE,POAL69_DIANA@HOTMAIL.COM,935066192,971916788
7141040,74112841,VEGA NINA,,NANCY BEATRIZ,,AV ANTISUYO 241    URBTAHUANTINSUYO,INDEPENDENCIA,BEANINA73@GMAIL.COM,950071767,910044337
4958808,76206966,RODRIGUEZ RIOJAS,,JUAN ISMAEL,,N EDIF G DPTO 103  RESEL CARMEN,LAMBAYEQUE,PROFESORLABORAL11@GMAIL.COM,900534751,996779315
19281290,77255634,NARAZAS ALFARO,,JIMMY GUIDO,,PJ INTERNO N   X2 5 AZONA 2,VILLA MARIA DEL TRIUNFO,JIMMYNARAZASALFARO@GMAIL.COM,931476562,905974398
4527262,77739895,FENCO MARTEL,,YURY JAVIER,,CL CARLOS AUGUSTO SALAVERRY 290  DPTO PISO 3  URBMARANGA,SAN MIGUEL,YURYFENCO@GMAIL.COM,940595562,993672474
15163515,79557301,CABALLERO ORTEGA,,CARLOS DAVID,,CL CAHUIDE 328    URBSTA MARIA ETAPA I,TRUJILLO,CARLOS_CO_84@HOTMAIL.COM,919038937,920263003
6438056,80536474,RIMACHI BEJAR,,BERTHA,,AV MIGUEL IGLESIAS 901,SAN JUAN DE MIRAFLORES,ERICALDIP@GMAIL.COM,996340967,957358284
10482628,81679431,CUYA PARDO,,MARCO ANTONIO,,N   T5 16URBLOS LICENCIADOS,VENTANILLA,MARCOCUYAPARDO@GMAIL.COM,959906346,980730678
5184149,85208629,CHAGRAY,,MERCEDES,,CL ANTONIO MACNAMARA 278,HUALMAY,MERCEDESCHAGRAY@GMAIL.COM,954502429,953047111
4766382,09528071,SALVATIERRA GRANDA,,JENNIFER,,MZ. L LT. 8 URB PARQUE INDUSTRIAL PARCELA 2,VILLA EL SALVADOR,CAPRICORNIO19_433@HOTMAIL.COM,925865476,944247258
4876159,11113407,BROUSSET,,CARMEN,,CLL DANTE 1131 DPTO 1,SURQUILLO,CARMEN3112BROUSSETAGE@GMAIL.COM,921433278,968042260
6693959,13489315,CORDOVA,RAMIREZ,MARCO ANTONIO,,N   D 12ASOLOS ALAMOS DE CARABAYLLO,CARABAYLLO,MAC62R@HOTMAIL.COM,960854596,948014397
5184553,15535209,DESPOSORIO,BECERRA,JOSE LUIS,,CLL GARCIA Y GARCIA 780 URB TEJADA A,BARRANCO,JLDB120166@HOTMAIL.COM,980719841,932897818
15262073,29682361,LUQUE HARO,,KATLEEN JENNYFER,,JR MARIANO GOYENECHE 155    URBMIRONES BAJOS,LIMA,KATLEENJLH@HOTMAIL.COM,974077515,997597182
10284857,53623332,AGUILAR CORAL,,LISSETH,,AV FLOR DE AMANCAES N   A 56,RIMAC,LISAGUILAR.CORAL@GMAIL.COM,992373655,994374458
12319390,60035365,QUESQUEN ALARCON,,ERICK FELIX,,N   B 37AH2 DE AGOSTO,COMAS,A_FASTMIND@HOTMAIL.COM,989557535,998091496
5076745,60524978,SOLORZANO FLORES,,ROSA MILAGRO,,CL LAS CEDRELAS 238  DPTO DP301 S 8URBEL REMANSO,LA MOLINA,ROMIMA27@HOTMAIL.COM,933254730,985727753
13843267,66588854,DIAZ RIOS,,ORLANDO NORBERTO,,CL FCO XANDOVAL 189    URBPALERMO,TRUJILLO,ORLANDODIAZ11@HOTMAIL.COM,938077558,900690915
7043513,00181823,MUNAYCO LLATANCE,,KAREN JESUS,,AV VILLARAN 1101  B    URBLOS SAUCES,SURQUILLO,KAREN.MUNAICO@DHL.COM,916019270,905359902
6340945,01059487,DIAZ SUAREZ,,MIDA CARMEN,,CL CIRO ALEGRIA 300    URBAMAUTA,SAN JUAN DE MIRAFLORES,MIDACARMEN@GMAIL.COM,940852492,913345405
4930843,01226898,BERNUY SANCHEZ,,GILMER CESAR,,N   H 10ASOLAS PONCIANAS II ETAPA,SAN MARTIN DE PORRES,GILMER.BERNUY@CANPERU.COM,907642378,925292307
7218797,02929353,RODRIGUEZ OLAYA,,OLGA SUGGEY,,CL MANCO CAPAC 511    AHTALARITA,CASTILLA,SUGGELY30@HOTMAIL.COM,941979625,956995571
19331322,03930533,BENDEZU ORE,,ALFREDO CARLOS,,AV 26 DE MAYO N   A 8URBJARDINES DE ZAVALETA,SANTA ANITA,ABENDEZU23@GMAIL.COM,968428385,999692190
14012802,06680139,PRESENTACION RAMOS,,ROSA BERTHA,,CL LAS DALIAS S/N   Z 8URBVIRGEN DEL CARMEN,ATE,JUS_28NOV@HOTMAIL.COM,995553729,930140513
7445525,06987421,TELLO RAMIREZ,,JORGE JUAN,,JR JOSE SANTOS CHOCANO 543    URBPALERMO,TRUJILLO,JJTERA@HOTMAIL.COM,967698560,967870096
4821209,00014395,VILLENA RUIZ,,EDGAR REYNALDO,,JR GOYANECHE Y GAMIO 120  4TO PISO,LIMA,EDYNICK_06@HOTMAIL.COM,934348329,973094582
15236495,00047056,CORTEZ REYNA,,HEBERT ALEXANDER,,CL ZEPITA MARCA 191    URBTAHUANTINSUYO ZONA 1,INDEPENDENCIA,HACR18@HOTMAIL.COM,936152060,962193491
5174128,00307902,VICTORIO CRUZ,,ANDRES,,CL PABLO PICASSO 534    URBEL BOSQUE,TRUJILLO,LINDA_AMOR7@HOTMAIL.COM,956413668,937069584
20741259,00512077,PEREZ SAMANIEGO,,SAUL OMAR,,AV SANTA ANITA 308,CHORRILLOS,SAUL.PEREZ@LAN.COM,958831155,924568396
26725627,01015492,BERROCAL VELASQUEZ,,MERY,,SAN JUAN S/N   M10 25AHLEONCIO PRADO,SAN JUAN DE MIRAFLORES,MERY_20_1972@HOTMAIL.COM,986687701,935506291
4739958,01612156,RIOS CASTELL PRADO,,GIOVANNA SANDRA,,CL COLOMBIA 255  DPTO 603  DEJAR EECC A CONSERJE,PUEBLO LIBRE,SANDRYRCP@YAHOO.COM,975387400,939186247
5024697,01695850,SALAS CHANG,,CARMEN ELENA,,N   G 16ASOMONTERREY,SANTA ANITA,CESACH2002@YAHOO.ES,946360996,920380539
5176929,02130708,QUI—ONEZ VILLENA,,LIZANDRO RANDOLL,,CL DOS N   C 10ASOINMACULADA,SANTIAGO DE SURCO,LQV_2300@HOTMAIL.COM,903991791,986320466
5321229,02427891,JAVIER TAFUR,,SAYDA YENYA,,N   0 19URBROSA LUZ,PUENTE PIEDRA,SAYDAJT_602@HOTMAIL.COM,907360346,940742702
6437000,04498044,OCA—A SOLANO,,RUTH NOEMI,,JR BUENOS AIRES 147,COMAS,RSO23@HOTMAIL.COM,963472393,981786964
6486993,07798049,URDAY LAZO DE LA VEGA,,JORGE MARTIN,,CL ARTURO LECCA 208    URBSANTA RITA,MIRAFLORES,JURDAYL65@HOTMAIL.COM,964244668,970646149
4695484,09709116,DE LA CRUZ CORONADO,,PEDRO VICTOR,,CL MARCO PUENTE LLANOS S/N MZ. G LT. 1 URB VILLA VITARTE,ATE,PEVIDECO@GMAIL.COM,958777966,913035570
7803623,12554778,SILVA SOLORZANO,,DEICY,,JR HEROES DEL CENEPA 922,CAJAMARCA,CANCER_JOSEL@HOTMAIL.COM,904379275,914619848
4801303,22884172,CHIRIO AYMITUMA,,CESAR RENATO,,CL GONZALES PRADA 208 PISO 2 URB 15 DE ENERO,PAUCARPATA,NOKIA_N73@HOTMAIL.COM,928847049,927859905
17550818,24963894,AQUINO YOVERA,,ALBERTO,,N   M3 86AHMI  PERU,VENTANILLA,AQUINO_373@HOTMAIL.COM,942277633,986933647
4951227,25249788,LATOUR TORO,,JOSE CARLOS,,JR PEDRO GALVEZ 730,EL TAMBO,JOSE_LATOUR@HOTMAIL.COM,901221356,951827881
7601583,25753869,ALVAREZ PALACIOS,,SONIA MARGOT,,CL ARICA 207,YANAHUARA,SONIALVAREZP@HOTMAIL.COM,942887216,939612244
7250246,32272418,GUERRERO CONTRERAS,,RAUL JUAN,,N   A 6SECT 3 GPO 29,VILLA EL SALVADOR,DNK_JOAO@HOTMAIL.COM,972308319,996376649
15559003,33429205,SALAS GONZALES,,ERIKA LETICIA,,CL 4 S/N   F 5URBLAS COLINAS 1ERA ETAPA,CALLAO,SALASGONZALESERIKA@GMAIL.COM,921080656,929177724
5023531,36740351,ESPINOZA SANTIAGO,,NEULER,,JR LOS ALAMOS 221,PILLCO MARCA,NIUES-09@HOTMAIL.COM,900821343,942552483
21336942,43547788,FLORES SOLIS,,LUIS ALBERTO,,AV PARINACOCHAS 971,LA VICTORIA,FLORES_SOLIS87@HOTMAIL.COM,935946908,990118042
18828457,59457614,GARCIA ACU—A,,VICTOR,,JR CUZCO 630    URBTABLADA DE LURIN,VILLA MARIA DEL TRIUNFO,VGASERVICIOS@HOTMAIL.COM,958584555,976733812
4874864,08126301,RODRIGUEZ VASQUEZ,,BENJAMIN ALONSO,,CL MATEO PUMACAHUA S/N   X 8URBSANTA BEATRIZ,LA MOLINA,BENROV@GMAIL.COM,927810727,903720729
5275162,54346099,FLORES CAPCHA,,JOHN ABEL,,AV PANAMERICANA 785    AGRPROLONGACION LOS PALTOS,MALA,FERRETERIAEILUMINARIALALUZ@HOTMAIL.COM,937572461,901505850
5119852,57226558,CHUMPITAZ SODANI,,ANGELICA MARIA,,N   A-18 21URBSAGITARIO,SANTIAGO DE SURCO,AM.CHS22@GMAIL.COM,979384794,906284361
10649190,58284373,CHINCHAY MARCELO,,JENNY CRISTINA,,UNIVERSITARIA S/N   C3 4AHNUEVO HUMAYA,HUACHO,CRISTINACHINCHAY@HOTMAIL.COM,983775736,904022338
22450696,90793824,CHUQUILIN RUIZ,,LUZ AURORA,,CL SANTA AMELIA 723    URBAZCARRUZ BAJO,SAN JUAN DE LURIGANCHO,LUZ192527@GMAIL.COM,903846392,994176524
12551718,01506270,PEREZ RODRIGUEZ,,MARCO ANTONIO,,AV SERGIO BERNAL 582  DPTO 14032  URBBARRIO MEDICO,SURQUILLO,VIBLUES.SG@GMAIL.COM,985544984,970578608
7084317,05544851,GOCHT GUERRERO,,ALFONSO ALEJANDRO,,CL MIRAFLORES S/N   A 19A,NUEVO CHIMBOTE,AGOCHT@GMAIL.COM,999068864,982240805
11670991,06637305,RETUERTO NOLBERTO,,JESSICA MARLENE,,21 DE ABRIL S/N   A 8URBPAYET,INDEPENDENCIA,JESSICARETUERTO8@GMAIL.COM,929276843,935228071
5035789,07214386,DUAREZ MONTENEGRO,,EGUBERTO,,CL PEDRO DURAND 165    URBEL BOSQUE,RIMAC,SERVICIOS_DUCAME@HOTMAIL.COM,941333999,904831358
5340248,43313919,PICON VALLADOLID,,JANET,,JUNIN 4TA CUADRA S/N   30 17,QUILMANA,JANET_VALLADOLI_20@HOTMAIL.COM,980042269,932027730
4976268,54243777,TEJADA PRADO,,CAROLINA AMPARO,,CL DEAN VALDIVIA 501B,AREQUIPA,CAROLINATEJADAPRADO@GMAIL.COM,909831980,939551819
6593796,70146994,ANGULO SOTELO,,LOURDES GISELLA,,SAN NICOLAS 146,HUANCAYO,LUGASLU.21@GMAIL.COM,910828786,941413215
8169036,71819437,ALFARO FAJARDO,,ANTHONY JOSUE,,SAN MARTIN 163,SAN MIGUEL,ANTHONY_MDC@HOTMAIL.COM,933654960,900616298
20330085,73484734,LEDESMA ALCANTARA,,SOCORRO,,AV 13 DE NOVIEMBRE 781,EL TAMBO,SOCORROLEDESMA2013@HOTMAIL.COM,960860270,924283541
6338696,75845840,COLQUE AYALA,,IVAN JHON,,TALARO MILAGROS 223,JACOBO HUNTER,JHON_0828@OUTLOOK.COM,982297658,954655835
14887344,89229122,VILLEGAS CCOYLLO,,ELMER NICOLAS,,PJ AFONSO UGARTE PAPLONA ALTA SN   Z1 L 8AHPAMPLONA  ALTA SEC,SAN JUAN DE MIRAFLORES,ELMER_NICOLAS24@HOTMAIL.COM,998493602,949405533
5187271,89230724,SALAZAR ANCCASI,,JACKELINE ZENDER,,CL DATILEROS 212,LA MOLINA,DRASALAZARJ8@GMAIL.COM,910887325,928553680
4798516,93056232,VASQUEZ CUMPA,,JULIO CESAR,,CL X N   N 22URBLOS JAZMINES,TRUJILLO,JULIOCESAR271956@GMAIL.COM,976484978,980963894
19646261,93063956,BONILLA VALERA,,SVEDALA MARTHA,,CL PUTUMAYO 15,CASA GRANDE,SVEDALABONILLA@YAHOO.ES,966003701,973930507
5218953,93654059,VILCA NINA,,NELLY AURORA,,ARGENTINA 802,PAUCARPATA,NELLYVN@HOTMAIL.COM,988790718,932000693
19250659,96583055,SUNI CUELA,,LOURDES ADELA,,N   B 22CHDEAN VALDIVIA SECTOR 13,CAYMA,ADELA_25_07@HOTMAIL.COM,906005199,911934433
6506171,97335870,LAZO ZU—IGA,,YENY MARGOT,,CL MARIANO MELGAR 527    URBLA LIBERTAD,CERRO COLORADO,YEMAZU8@HOTMAIL.COM,933966987,984712951
7275567,99482659,MEDINA LLERENA,,LENY EVELIN,,JOSE AGRANDA 105  INTERIOR B,CAMANA,LEVELIMLL@HOTMAIL.COM,900621501,930004676
15252478,06263798,MAMANI CAMA,,JESUS ANGEL,,N   A 6COPULRISH NEISSER,PAUCARPATA,RADICAL_HEAT@HOTMAIL.COM,901753265,956883953
15445457,16020401,COTILLO GONZALES,,MARCOS,,N   B 24URBEL MONUMENTAL,LOS OLIVOS,MARCOSCOTILLO@HOTMAIL.COM,935651277,900848950
4679456,17926632,PAIBA FIESTAS,,YHONY BALTAZAR,,MZ. C LT. 25 AH NUEVO CHANCAY,BERNAL,06YHONI01.1986PAIBA@GMAIL.COM,957934595,988933815
5141105,18463644,LAYZA SALAZAR,,ANGELICA ELVIRA,,CL EL TUNANTE 329    URBPALERMO,TRUJILLO,KIKA_LAYZA@HOTMAIL.COM,963559582,921611105
17615257,32861539,VARGAS DIAZ,,ZUANY CLAUDIA,,N   B 1URBESTIBADORES,MOLLENDO,FRANCHIS_85@HOTMAIL.COM,943467894,971566514
5531156,39237491,SAIRE PAUCARMAYTA,,LIDIA,,GUEVARA OCHOA 1296    URBSAN FERNANDO,TRUJILLO,LIDSA55@HOTMAIL.COM,990262381,945683416
5997877,39429721,SEDANO QUISPE,,MERY,,AV SEPATRADORA INDUSTRIAL S/N   E 6URBPORTALES DE JAVIER PRAD,ATE,MERY_2322@HOTMAIL.COM,912038573,946782695
6291562,40317449,TORRES MORENO,,BRETT ERWIN,,AV PEDRO BELTRAN SN   62 31URBSATELITE,VENTANILLA,NORGUI_BRETT@HOTMAIL.COM,920593713,913191357
18920765,45222179,LECCA QUIROZ,,JENNY PAOLA,,28 DE JULIO 613,IMPERIAL,NKI.GABY1481@ICLOUD.COM,919552296,999490676
4964711,45324923,CARHUALLANQUI GASPAR,,OLIVIA,,JR RIO UCAYALI 147    URBLAS MORAS,SAN LUIS,CG_OLIV@HOTMAIL.COM,919152786,971968073
6485628,48099157,CRUZ OTINIANO,,MARIANA JEANDERIER,,CL JORGE CHAVEZ 358,VIRU,M_CRUZOT@HOTMAIL.COM,996366911,961176308
11465507,50267105,BRAZZAN GUERRA,,DANNY MARK,,JR PROGRESO 461    URBMEZA REDONDA,SAN MARTIN DE PORRES,DANNYMARKBRAZZ@GMAIL.COM,990098904,928018474
4914250,50328848,VILLEGAS TRASLAVI—A,,MARILYN CARLA,,AV METROPOLITANA 470    URBCARABAYLLO,COMAS,CARLA.VILLEGAS505@GMAIL.COM,974255151,984874014
21364860,54092105,DELGADO QUINTANA,,REYNALDO,,N   P 1URBVICTOR ANDRES BELAUNDE ZONA A COMITE 3,CERRO COLORADO,REYDELQUIN_3@HOTMAIL.COM,900702269,979743511
6368062,54999798,REYES TORIBIO,,AMELIA ISABEL,,ADITA SANIER DE MURGIA S/N   D 2,TRUJILLO,AMELIA_REYES20@HOTMAIL.COM,976722967,985564462
5296944,55431370,FARRO ARIAS,,SHALOM JAEL,,CL DANIEL ALCIDES CARRION 463    URBLUIS ALBRETC,TRUJILLO,SGARRO@UPAO.EDU.PE,962472764,930502037
5134104,55553645,MINAYA ALFARO,,MARIBEL DIANA,,SAN JOSE 121A    URBSANTA ROSA,COMAS,DMA.MINAYA@GMAIL.COM,932471898,925286553
4863067,55686793,RODRIGUEZ NOLORBE,,MILAGROS,,JUAN PUEBLA 125,CALLERIA,DIOSMEHIZOUNMILAGRO_15@HOTMAIL.COM,917959220,902068978
4747754,55794847,BECERRA DE DIAZ,,RITA SOCORRO,,CL WASHINTONG 517    URBURRUNAGA,JOSE LEONARDO ORTIZ,JRDB43@HOTMAIL.COM,977981876,910674632
